ADATE,Year,Month,Day,Anamolytype,Anamoly,Date_x,Kp,ap,Date_y
1981-12-11,1981,12,11,ECEMP,1,1981-12-11,1.5,5.75,1981-12-11
1982-06-12,1982,6,12,ECEMP,1,1982-06-12,4.833375,58.625,1982-06-12
1982-07-16,1982,7,16,ECEMP,1,1982-07-16,4.58325,49.625,1982-07-16
1982-09-06,1982,9,6,ECEMP,1,1982-09-06,7.7915,199.375,1982-09-06
1982-09-26,1982,9,26,ECEMP,1,1982-09-26,5.499875,84.0,1982-09-26
1982-11-22,1982,11,22,ESD,1,1982-11-22,2.999875,30.5,1982-11-22
1983-03-28,1983,3,28,ECEMP,1,1983-03-28,4.333375,36.75,1983-03-28
1983-04-03,1983,4,3,ESD,1,1983-04-03,2.833375,15.375,1983-04-03
1983-05-10,1983,5,10,ECEMP,1,1983-05-10,1.875,7.625,1983-05-10
1983-05-15,1983,5,15,ECEMP,1,1983-05-15,3.45825,19.75,1983-05-15
1983-09-19,1983,9,19,ESD,1,1983-09-19,5.083375,53.5,1983-09-19
1983-09-23,1983,9,23,ECEMP,1,1983-09-23,1.041625,4.125,1983-09-23
1983-09-26,1983,9,26,ECEMP,1,1983-09-26,3.70825,27.625,1983-09-26
1983-09-27,1983,9,27,ECEMP,1,1983-09-27,2.708375,13.125,1983-09-27
1983-09-30,1983,9,30,ECEMP,1,1983-09-30,0.625,2.75,1983-09-30
1983-10-04,1983,10,4,ESD,1,1983-10-04,4.375,42.625,1983-10-04
1983-12-10,1983,12,10,ECEMP,1,1983-12-10,3.333375,22.375,1983-12-10
1984-05-18,1984,5,18,ECEMP,1,1984-05-18,2.541625,12.5,1984-05-18
1984-05-27,1984,5,27,ECEMP,1,1984-05-27,1.75,7.375,1984-05-27
1984-07-18,1984,7,18,,1,1984-07-18,3.29175,19.0,1984-07-18
1984-07-23,1984,7,23,ECEMP,1,1984-07-23,1.999875,8.0,1984-07-23
1984-08-31,1984,8,31,,1,1984-08-31,2.54175,11.5,1984-08-31
1984-09-06,1984,9,6,,1,1984-09-06,2.6248750000000003,11.625,1984-09-06
1984-09-07,1984,9,7,,1,1984-09-07,1.666875,6.125,1984-09-07
1984-09-08,1984,9,8,ECEMP,1,1984-09-08,2.374875,11.125,1984-09-08
1984-09-09,1984,9,9,ECEMP,1,1984-09-09,2.4585,12.25,1984-09-09
1984-09-14,1984,9,14,ECEMP,1,1984-09-14,2.91675,14.375,1984-09-14
1984-09-16,1984,9,16,ECEMP,1,1984-09-16,2.124875,8.5,1984-09-16
1984-09-21,1984,9,21,ECEMP,1,1984-09-21,2.1665,10.0,1984-09-21
1984-09-22,1984,9,22,ECEMP,1,1984-09-22,3.333375,22.375,1984-09-22
1984-09-26,1984,9,26,ECEMP,1,1984-09-26,4.666625,42.375,1984-09-26
1984-11-18,1984,11,18,ECEMP,1,1984-11-18,3.458375,21.75,1984-11-18
1984-11-20,1984,11,20,ECEMP,1,1984-11-20,3.416625,19.75,1984-11-20
1985-02-20,1985,2,20,ECEMP,1,1985-02-20,2.1665,10.125,1985-02-20
1985-06-11,1985,6,11,ECEMP,1,1985-06-11,2.458375,10.625,1985-06-11
1985-11-30,1985,11,30,ECEMP,1,1985-11-30,4.6665,52.125,1985-11-30
1986-03-13,1986,3,13,,1,1986-03-13,3.5,20.625,1986-03-13
1986-04-14,1986,4,14,ESD,1,1986-04-14,1.1665,4.5,1986-04-14
1986-05-13,1986,5,13,,1,1986-05-13,0.9585,3.875,1986-05-13
1987-03-30,1987,3,30,,1,1987-03-30,1.04175,4.125,1987-03-30
1987-07-19,1987,7,19,ECEMP,1,1987-07-19,2.04175,8.125,1987-07-19
1987-09-06,1987,9,6,ECEMP,1,1987-09-06,2.25,9.25,1987-09-06
1987-11-30,1987,11,30,,1,1987-11-30,0.791625,3.0,1987-11-30
1970-08-19,1970,8,19,UNK,1,1970-08-19,2.58325,13.875,1970-08-19
1975-01-14,1975,1,14,ECEMP,1,1975-01-14,4.29175,33.125,1975-01-14
1975-02-02,1975,2,2,ECEMP,1,1975-02-02,3.625125,23.25,1975-02-02
1975-03-06,1975,3,6,ECEMP,1,1975-03-06,3.45825,20.375,1975-03-06
1975-03-13,1975,3,13,ECEMP,1,1975-03-13,3.791625,28.75,1975-03-13
1975-03-15,1975,3,15,ECEMP,1,1975-03-15,3.416625,19.875,1975-03-15
1975-03-16,1975,3,16,ECEMP,1,1975-03-16,3.70825,26.75,1975-03-16
1975-03-18,1975,3,18,ECEMP,1,1975-03-18,3.04175,16.75,1975-03-18
1975-03-19,1975,3,19,ECEMP,1,1975-03-19,2.291625,11.0,1975-03-19
1975-03-20,1975,3,20,ECEMP,1,1975-03-20,2.875,14.0,1975-03-20
1975-03-21,1975,3,21,ECEMP,1,1975-03-21,0.70825,3.0,1975-03-21
1975-03-22,1975,3,22,ECEMP,1,1975-03-22,1.4585,6.125,1975-03-22
1975-03-23,1975,3,23,ECEMP,1,1975-03-23,2.416875,12.875,1975-03-23
1975-03-25,1975,3,25,ECEMP,1,1975-03-25,1.875125,7.5,1975-03-25
1975-03-26,1975,3,26,ECEMP,1,1975-03-26,3.000125,16.75,1975-03-26
1975-03-28,1975,3,28,ECEMP,1,1975-03-28,4.41675,37.75,1975-03-28
1975-03-29,1975,3,29,ECEMP,1,1975-03-29,3.5413750000000004,21.75,1975-03-29
1975-03-30,1975,3,30,ECEMP,1,1975-03-30,2.333375,9.625,1975-03-30
1975-04-01,1975,4,1,ECEMP,1,1975-04-01,1.7085,7.0,1975-04-01
1975-04-02,1975,4,2,ECEMP,1,1975-04-02,1.375,5.375,1975-04-02
1975-04-05,1975,4,5,ECEMP,1,1975-04-05,2.20825,9.625,1975-04-05
1975-04-06,1975,4,6,ECEMP,1,1975-04-06,2.75,14.875,1975-04-06
1975-04-07,1975,4,7,ECEMP,1,1975-04-07,3.375125,24.625,1975-04-07
1975-04-10,1975,4,10,ECEMP,1,1975-04-10,4.374875,35.375,1975-04-10
1975-04-11,1975,4,11,ECEMP,1,1975-04-11,4.25,34.375,1975-04-11
1975-04-13,1975,4,13,ECEMP,1,1975-04-13,3.7915,28.875,1975-04-13
1975-04-14,1975,4,14,ECEMP,1,1975-04-14,3.375,20.625,1975-04-14
1975-04-15,1975,4,15,ECEMP,1,1975-04-15,1.833375,7.0,1975-04-15
1975-04-16,1975,4,16,ECEMP,1,1975-04-16,1.5,6.125,1975-04-16
1975-04-21,1975,4,21,ECEMP,1,1975-04-21,3.20825,22.875,1975-04-21
1975-04-22,1975,4,22,ECEMP,1,1975-04-22,2.958375,15.375,1975-04-22
1975-04-23,1975,4,23,ECEMP,1,1975-04-23,3.791875,25.125,1975-04-23
1975-04-24,1975,4,24,ECEMP,1,1975-04-24,3.166625,17.25,1975-04-24
1975-04-25,1975,4,25,ECEMP,1,1975-04-25,1.87525,7.5,1975-04-25
1975-04-26,1975,4,26,ECEMP,1,1975-04-26,2.125,9.25,1975-04-26
1975-04-27,1975,4,27,ECEMP,1,1975-04-27,1.1665,4.75,1975-04-27
1975-04-28,1975,4,28,ECEMP,1,1975-04-28,0.625,2.75,1975-04-28
1975-05-04,1975,5,4,ECEMP,1,1975-05-04,2.75,14.0,1975-05-04
1975-05-06,1975,5,6,ECEMP,1,1975-05-06,4.083375,35.375,1975-05-06
1975-06-30,1975,6,30,ECEMP,1,1975-06-30,3.4585,21.875,1975-06-30
1975-08-13,1975,8,13,ECEMP,1,1975-08-13,1.33325,5.0,1975-08-13
1975-09-10,1975,9,10,ECEMP,1,1975-09-10,3.791625,26.0,1975-09-10
1975-09-11,1975,9,11,ECEMP,1,1975-09-11,3.916625,25.875,1975-09-11
1975-09-20,1975,9,20,ECEMP,1,1975-09-20,1.791625,6.875,1975-09-20
1975-09-21,1975,9,21,ECEMP,1,1975-09-21,1.375,5.75,1975-09-21
1975-10-08,1975,10,8,ECEMP,1,1975-10-08,4.750125,44.75,1975-10-08
1975-10-11,1975,10,11,ECEMP,1,1975-10-11,1.91675,8.5,1975-10-11
1975-11-01,1975,11,1,ECEMP,1,1975-11-01,1.666625,7.0,1975-11-01
1975-11-03,1975,11,3,ECEMP,1,1975-11-03,5.583375,65.125,1975-11-03
1975-11-04,1975,11,4,ECEMP,1,1975-11-04,4.58325,40.875,1975-11-04
1975-11-05,1975,11,5,ECEMP,1,1975-11-05,3.5,21.625,1975-11-05
1975-11-26,1975,11,26,ECEMP,1,1975-11-26,2.375,14.0,1975-11-26
1975-11-28,1975,11,28,ECEMP,1,1975-11-28,2.166625,9.375,1975-11-28
1975-11-29,1975,11,29,ECEMP,1,1975-11-29,3.875125,29.125,1975-11-29
1975-12-01,1975,12,1,ECEMP,1,1975-12-01,4.33325,32.5,1975-12-01
1975-12-02,1975,12,2,ECEMP,1,1975-12-02,3.958375,27.0,1975-12-02
1975-12-03,1975,12,3,ECEMP,1,1975-12-03,2.66675,12.5,1975-12-03
1976-01-01,1976,1,1,ECEMP,1,1976-01-01,1.125125,4.375,1976-01-01
1976-01-25,1976,1,25,ECEMP,1,1976-01-25,2.541625,11.5,1976-01-25
1976-02-03,1976,2,3,ECEMP,1,1976-02-03,3.0,15.5,1976-02-03
1976-02-11,1976,2,11,ECEMP,1,1976-02-11,2.625,12.875,1976-02-11
1976-02-13,1976,2,13,ECEMP,1,1976-02-13,3.45825,21.5,1976-02-13
1976-02-14,1976,2,14,ECEMP,1,1976-02-14,3.125,17.625,1976-02-14
1976-02-22,1976,2,22,ECEMP,1,1976-02-22,2.791625,13.5,1976-02-22
1976-02-23,1976,2,23,ECEMP,1,1976-02-23,1.16675,4.25,1976-02-23
1976-03-02,1976,3,2,ECEMP,1,1976-03-02,4.208375,33.125,1976-03-02
1976-03-03,1976,3,3,ECEMP,1,1976-03-03,4.08325,28.625,1976-03-03
1976-03-04,1976,3,4,ECEMP,1,1976-03-04,2.58325,12.375,1976-03-04
1976-03-05,1976,3,5,ECEMP,1,1976-03-05,2.75,15.0,1976-03-05
1976-03-06,1976,3,6,ECEMP,1,1976-03-06,4.125,33.125,1976-03-06
1976-03-07,1976,3,7,ECEMP,1,1976-03-07,3.91675,27.0,1976-03-07
1976-03-08,1976,3,8,ECEMP,1,1976-03-08,4.583375,42.75,1976-03-08
1976-03-09,1976,3,9,ECEMP,1,1976-03-09,4.5,37.375,1976-03-09
1976-03-10,1976,3,10,ECEMP,1,1976-03-10,4.25,32.625,1976-03-10
1976-03-11,1976,3,11,ECEMP,1,1976-03-11,3.95825,27.125,1976-03-11
1976-03-12,1976,3,12,ECEMP,1,1976-03-12,3.875,26.25,1976-03-12
1976-03-17,1976,3,17,ECEMP,1,1976-03-17,3.333375,19.625,1976-03-17
1976-03-18,1976,3,18,ECEMP,1,1976-03-18,2.5835,13.125,1976-03-18
1976-03-20,1976,3,20,ECEMP,1,1976-03-20,2.0,8.5,1976-03-20
1976-03-21,1976,3,21,ECEMP,1,1976-03-21,1.375125,5.5,1976-03-21
1976-03-23,1976,3,23,ECEMP,1,1976-03-23,1.250125,4.875,1976-03-23
1976-03-27,1976,3,27,ECEMP,1,1976-03-27,4.249875,35.25,1976-03-27
1976-03-29,1976,3,29,ECEMP,1,1976-03-29,2.5,16.125,1976-03-29
1976-03-30,1976,3,30,ECEMP,1,1976-03-30,2.41675,11.5,1976-03-30
1976-04-03,1976,4,3,ECEMP,1,1976-04-03,4.58325,44.25,1976-04-03
1976-04-04,1976,4,4,ECEMP,1,1976-04-04,4.125,30.875,1976-04-04
1976-04-06,1976,4,6,ECEMP,1,1976-04-06,4.166625,30.125,1976-04-06
1976-04-11,1976,4,11,ECEMP,1,1976-04-11,2.625125,12.375,1976-04-11
1976-05-01,1976,5,1,ECEMP,1,1976-05-01,2.208375,9.625,1976-05-01
1976-05-04,1976,5,4,ECEMP,1,1976-05-04,3.416625,20.25,1976-05-04
1976-05-05,1976,5,5,ECEMP,1,1976-05-05,2.6665,13.75,1976-05-05
1976-06-12,1976,6,12,ECEMP,1,1976-06-12,1.791625,7.25,1976-06-12
1976-06-30,1976,6,30,ECEMP,1,1976-06-30,3.54175,28.75,1976-06-30
1976-07-31,1976,7,31,ECEMP,1,1976-07-31,1.916625,7.0,1976-07-31
1976-08-03,1976,8,3,ECEMP,1,1976-08-03,2.16675,9.5,1976-08-03
1976-08-25,1976,8,25,ECEMP,1,1976-08-25,3.79175,24.25,1976-08-25
1976-08-26,1976,8,26,ECEMP,1,1976-08-26,3.25,18.125,1976-08-26
1976-08-27,1976,8,27,ECEMP,1,1976-08-27,2.54175,12.75,1976-08-27
1976-08-28,1976,8,28,ECEMP,1,1976-08-28,2.333125,10.5,1976-08-28
1976-08-29,1976,8,29,ECEMP,1,1976-08-29,1.749875,6.5,1976-08-29
1976-09-02,1976,9,2,ECEMP,1,1976-09-02,3.541625,23.5,1976-09-02
1976-09-04,1976,9,4,ECEMP,1,1976-09-04,2.8748750000000003,14.375,1976-09-04
1976-09-20,1976,9,20,ECEMP,1,1976-09-20,5.08325,51.375,1976-09-20
1976-09-21,1976,9,21,ECEMP,1,1976-09-21,3.708375,23.75,1976-09-21
1976-09-28,1976,9,28,ECEMP,1,1976-09-28,1.416625,5.375,1976-09-28
1976-10-02,1976,10,2,ECEMP,1,1976-10-02,3.1665,20.625,1976-10-02
1976-10-04,1976,10,4,ECEMP,1,1976-10-04,1.66675,6.25,1976-10-04
1976-10-16,1976,10,16,ECEMP,1,1976-10-16,3.875125,28.875,1976-10-16
1976-10-17,1976,10,17,ECEMP,1,1976-10-17,4.0415,30.5,1976-10-17
1976-10-18,1976,10,18,ECEMP,1,1976-10-18,3.29175,19.375,1976-10-18
1976-11-12,1976,11,12,ECEMP,1,1976-11-12,3.624875,23.875,1976-11-12
1976-11-13,1976,11,13,ECEMP,1,1976-11-13,4.1665,30.875,1976-11-13
1976-11-14,1976,11,14,ECEMP,1,1976-11-14,2.9585,15.875,1976-11-14
1976-11-16,1976,11,16,ECEMP,1,1976-11-16,1.41675,5.25,1976-11-16
1976-11-26,1976,11,26,ECEMP,1,1976-11-26,2.083375,9.375,1976-11-26
1984-05-22,1984,5,22,UNK,1,1984-05-22,4.166625,31.875,1984-05-22
1985-04-18,1985,4,18,UNK,1,1985-04-18,0.91675,4.125,1985-04-18
1985-11-10,1985,11,10,UNK,1,1985-11-10,3.20825,18.875,1985-11-10
1984-12-21,1984,12,21,UNK,1,1984-12-21,2.4998750000000003,13.375,1984-12-21
1986-04-01,1986,4,1,UNK,1,1986-04-01,1.791625,7.625,1986-04-01
1991-04-05,1991,4,5,SEU,1,1991-04-05,3.0,15.375,1991-04-05
1991-04-07,1991,4,7,SEU,1,1991-04-07,2.416625,10.5,1991-04-07
1991-04-08,1991,4,8,SEU,1,1991-04-08,1.58325,5.75,1991-04-08
1991-04-09,1991,4,9,SEU,1,1991-04-09,2.33325,10.0,1991-04-09
1991-04-10,1991,4,10,SEU,1,1991-04-10,1.958375,7.875,1991-04-10
1991-04-11,1991,4,11,SEU,1,1991-04-11,1.25,4.75,1991-04-11
1991-04-28,1991,4,28,SEU,1,1991-04-28,4.208375,33.125,1991-04-28
1991-04-29,1991,4,29,SEU,1,1991-04-29,5.29175,59.0,1991-04-29
1991-04-30,1991,4,30,SEU,1,1991-04-30,4.25,33.625,1991-04-30
1991-05-01,1991,5,1,SEU,1,1991-05-01,3.958375,27.375,1991-05-01
1991-05-02,1991,5,2,SEU,1,1991-05-02,4.791625,44.625,1991-05-02
1991-05-06,1991,5,6,SEU,1,1991-05-06,1.25,4.75,1991-05-06
1992-05-03,1992,5,3,SEU,1,1992-05-03,2.166625,8.875,1992-05-03
1991-08-02,1991,8,2,SEU,1,1991-08-02,4.916625,52.0,1991-08-02
1991-08-04,1991,8,4,SEU,1,1991-08-04,4.708375,43.75,1991-08-04
1991-08-11,1991,8,11,SEU,1,1991-08-11,3.66675,24.125,1991-08-11
1991-11-25,1991,11,25,SEU,1,1991-11-25,2.4998750000000003,11.125,1991-11-25
1991-11-26,1991,11,26,SEU,1,1991-11-26,1.791625,7.625,1991-11-26
1991-11-27,1991,11,27,SEU,1,1991-11-27,1.875,7.125,1991-11-27
1991-11-28,1991,11,28,SEU,1,1991-11-28,2.166625,9.875,1991-11-28
1991-11-29,1991,11,29,SEU,1,1991-11-29,2.8748750000000003,16.0,1991-11-29
1991-11-30,1991,11,30,SEU,1,1991-11-30,2.666625,13.0,1991-11-30
1991-12-01,1991,12,1,SEU,1,1991-12-01,2.375,9.75,1991-12-01
1991-09-13,1991,9,13,SEU,1,1991-09-13,2.708125,13.125,1991-09-13
1991-09-16,1991,9,16,SEU,1,1991-09-16,1.791625,6.625,1991-09-16
1991-09-17,1991,9,17,SEU,1,1991-09-17,1.374875,5.125,1991-09-17
1963-02-14,1963,2,14,UNK,1,1963-02-14,3.125,18.75,1963-02-14
1985-09-23,1985,9,23,UNK,1,1985-09-23,1.874875,8.875,1985-09-23
1985-04-13,1985,4,13,UNK,1,1985-04-13,1.5,5.875,1985-04-13
1985-09-06,1985,9,6,UNK,1,1985-09-06,2.124875,9.375,1985-09-06
1983-04-05,1983,4,5,UNK,1,1983-04-05,2.83325,17.0,1983-04-05
1986-11-02,1986,11,2,UNK,1,1986-11-02,1.5001250000000002,5.625,1986-11-02
1986-11-03,1986,11,3,UNK,1,1986-11-03,2.75,15.625,1986-11-03
1987-03-11,1987,3,11,UNK,1,1987-03-11,2.08325,8.5,1987-03-11
1987-06-17,1987,6,17,UNK,1,1987-06-17,1.37525,5.5,1987-06-17
1987-08-11,1987,8,11,UNK,1,1987-08-11,1.666625,6.875,1987-08-11
1987-09-15,1987,9,15,UNK,1,1987-09-15,4.08325,29.125,1987-09-15
1988-06-17,1988,6,17,UNK,1,1988-06-17,2.375125,10.0,1988-06-17
1988-10-25,1988,10,25,UNK,1,1988-10-25,0.9585,3.875,1988-10-25
1993-08-01,1993,8,1,SEU,1,1993-08-01,0.6665,3.0,1993-08-01
1993-08-26,1993,8,26,SEU,1,1993-08-26,1.541625,5.625,1993-08-26
1993-11-15,1993,11,15,UNK,1,1993-11-15,2.45825,12.75,1993-11-15
1993-05-05,1993,5,5,UNK,1,1993-05-05,1.375,5.75,1993-05-05
1993-12-02,1993,12,2,UNK,1,1993-12-02,4.875125,48.25,1993-12-02
1993-12-12,1993,12,12,SEU,1,1993-12-12,1.54175,6.0,1993-12-12
1993-01-13,1993,1,13,UNK,1,1993-01-13,2.416625,12.5,1993-01-13
1993-01-14,1993,1,14,UNK,1,1993-01-14,3.583375,22.0,1993-01-14
1993-02-24,1993,2,24,UNK,1,1993-02-24,1.625,6.25,1993-02-24
1993-05-17,1993,5,17,UNK,1,1993-05-17,3.041625,18.5,1993-05-17
1993-07-10,1993,7,10,UNK,1,1993-07-10,2.58325,11.5,1993-07-10
1993-07-17,1993,7,17,UNK,1,1993-07-17,0.7085,3.125,1993-07-17
1993-09-05,1993,9,5,UNK,1,1993-09-05,2.625,12.875,1993-09-05
1993-10-13,1993,10,13,UNK,1,1993-10-13,2.41675,11.375,1993-10-13
1984-08-25,1984,8,25,UNK,1,1984-08-25,3.083375,18.25,1984-08-25
1989-06-23,1989,6,23,UNK,1,1989-06-23,1.41675,5.25,1989-06-23
1985-03-12,1985,3,12,UNK,1,1985-03-12,1.58325,7.375,1985-03-12
1987-01-20,1987,1,20,UNK,1,1987-01-20,3.125,17.625,1987-01-20
1987-01-21,1987,1,21,UNK,1,1987-01-21,2.291625,9.75,1987-01-21
1987-04-08,1987,4,8,UNK,1,1987-04-08,2.4998750000000003,11.25,1987-04-08
1987-03-04,1987,3,4,UNK,1,1987-03-04,2.25,9.875,1987-03-04
1992-08-12,1992,8,12,SEU,1,1992-08-12,1.5415,6.0,1992-08-12
1992-08-15,1992,8,15,SEU,1,1992-08-15,1.875,8.0,1992-08-15
1992-08-18,1992,8,18,SEU,1,1992-08-18,1.66675,6.0,1992-08-18
1992-08-22,1992,8,22,SEU,1,1992-08-22,4.0415,39.0,1992-08-22
1992-08-25,1992,8,25,SEU,1,1992-08-25,1.33325,5.0,1992-08-25
1992-08-26,1992,8,26,SEU,1,1992-08-26,2.45825,10.75,1992-08-26
1992-08-27,1992,8,27,SEU,1,1992-08-27,2.75,13.5,1992-08-27
1992-08-28,1992,8,28,SEU,1,1992-08-28,1.375,5.25,1992-08-28
1992-08-29,1992,8,29,SEU,1,1992-08-29,2.75,15.625,1992-08-29
1992-08-31,1992,8,31,SEU,1,1992-08-31,1.125125,4.375,1992-08-31
1992-09-03,1992,9,3,SEU,1,1992-09-03,4.916625,47.875,1992-09-03
1992-09-04,1992,9,4,SEU,1,1992-09-04,4.125,33.25,1992-09-04
1992-09-05,1992,9,5,SEU,1,1992-09-05,3.875,27.625,1992-09-05
1992-09-07,1992,9,7,SEU,1,1992-09-07,3.58325,21.75,1992-09-07
1992-09-09,1992,9,9,SEU,1,1992-09-09,5.958375,84.375,1992-09-09
1992-09-10,1992,9,10,SEU,1,1992-09-10,6.125,87.625,1992-09-10
1992-09-12,1992,9,12,SEU,1,1992-09-12,1.25,4.875,1992-09-12
1992-09-14,1992,9,14,SEU,1,1992-09-14,1.95825,7.5,1992-09-14
1992-09-15,1992,9,15,SEU,1,1992-09-15,2.333375,10.0,1992-09-15
1992-09-16,1992,9,16,SEU,1,1992-09-16,2.5835,11.875,1992-09-16
1979-08-10,1979,8,10,UNK,1,1979-08-10,1.79175,7.375,1979-08-10
1982-06-09,1982,6,9,UNK,1,1982-06-09,2.708375,16.0,1982-06-09
