ADATE,Year,Month,Day,Anamolytype,Anamoly,Kp,ap,Date
1977-08-07,1977,8,7,NA,0,3.08325,16.625,1977-08-07
1977-08-08,1977,8,8,NA,0,2.625,12.5,1977-08-08
1977-08-09,1977,8,9,SEU,1,3.3335,19.875,1977-08-09
1977-08-10,1977,8,10,NA,0,2.58325,11.625,1977-08-10
1977-08-11,1977,8,11,NA,0,3.99975,28.125,1977-08-11
1977-08-12,1977,8,12,NA,0,2.458125,11.0,1977-08-12
1977-08-13,1977,8,13,NA,0,2.458375,10.75,1977-08-13
1977-08-14,1977,8,14,NA,0,2.3748750000000003,11.75,1977-08-14
1977-08-15,1977,8,15,NA,0,2.291625,10.75,1977-08-15
1977-08-16,1977,8,16,NA,0,1.91675,8.625,1977-08-16
1977-08-17,1977,8,17,NA,0,3.791625,28.625,1977-08-17
1977-08-18,1977,8,18,NA,0,2.750125,12.875,1977-08-18
1977-08-19,1977,8,19,NA,0,3.541625,24.125,1977-08-19
1977-08-20,1977,8,20,NA,0,2.041625,8.375,1977-08-20
1977-08-21,1977,8,21,NA,0,1.20825,4.75,1977-08-21
1977-08-22,1977,8,22,NA,0,1.125125,4.75,1977-08-22
1977-08-23,1977,8,23,NA,0,1.66675,6.5,1977-08-23
1977-08-24,1977,8,24,NA,0,2.20825,10.0,1977-08-24
1977-08-25,1977,8,25,NA,0,3.4998750000000003,27.25,1977-08-25
1977-08-26,1977,8,26,NA,0,2.5,12.625,1977-08-26
1977-08-27,1977,8,27,NA,0,2.791625,13.75,1977-08-27
1977-08-28,1977,8,28,NA,0,1.875125,7.125,1977-08-28
1977-08-29,1977,8,29,NA,0,1.458375,5.625,1977-08-29
1977-08-30,1977,8,30,NA,0,1.333375,5.0,1977-08-30
1977-08-31,1977,8,31,NA,0,0.91675,3.75,1977-08-31
1977-09-01,1977,9,1,SEU,1,0.91675,3.75,1977-09-01
1977-09-02,1977,9,2,NA,0,1.458375,5.875,1977-09-02
1977-09-03,1977,9,3,NA,0,1.70825,7.875,1977-09-03
1977-09-04,1977,9,4,NA,0,1.54175,6.375,1977-09-04
1977-09-05,1977,9,5,NA,0,0.70825,3.0,1977-09-05
1977-09-06,1977,9,6,NA,0,0.874875,3.5,1977-09-06
1977-09-07,1977,9,7,NA,0,1.333375,5.875,1977-09-07
1977-09-08,1977,9,8,NA,0,1.95825,8.125,1977-09-08
1977-09-09,1977,9,9,NA,0,2.500125,11.25,1977-09-09
1977-09-10,1977,9,10,NA,0,2.666625,12.75,1977-09-10
1977-09-11,1977,9,11,NA,0,3.375125,18.875,1977-09-11
1977-09-12,1977,9,12,NA,0,1.333375,6.25,1977-09-12
1977-09-13,1977,9,13,UNK,1,3.91675,28.375,1977-09-13
1977-09-14,1977,9,14,UNK,1,1.958375,9.875,1977-09-14
1977-09-15,1977,9,15,NA,0,1.91675,9.125,1977-09-15
1977-09-16,1977,9,16,NA,0,1.875,7.375,1977-09-16
1977-09-17,1977,9,17,NA,0,1.958375,9.625,1977-09-17
1977-09-18,1977,9,18,NA,0,1.583375,6.375,1977-09-18
1977-09-19,1977,9,19,NA,0,3.750125,41.5,1977-09-19
1977-09-20,1977,9,20,NA,0,4.79175,43.875,1977-09-20
1977-09-21,1977,9,21,NA,0,5.166625,64.5,1977-09-21
1977-09-22,1977,9,22,NA,0,5.291625,63.0,1977-09-22
1977-09-23,1977,9,23,NA,0,3.166625,21.0,1977-09-23
1977-09-24,1977,9,24,NA,0,2.66675,12.375,1977-09-24
1977-09-25,1977,9,25,NA,0,2.3748750000000003,10.0,1977-09-25
1977-09-26,1977,9,26,NA,0,2.958375,17.75,1977-09-26
1977-09-27,1977,9,27,NA,0,2.708375,23.75,1977-09-27
1977-09-28,1977,9,28,NA,0,2.041625,9.0,1977-09-28
1977-09-29,1977,9,29,UNK,1,0.833375,3.375,1977-09-29
1977-09-30,1977,9,30,NA,0,1.00025,4.0,1977-09-30
1977-10-01,1977,10,1,NA,0,0.916625,3.75,1977-10-01
1977-10-02,1977,10,2,NA,0,1.291625,5.0,1977-10-02
1977-10-03,1977,10,3,NA,0,2.083375,9.625,1977-10-03
1977-10-04,1977,10,4,NA,0,1.875,7.25,1977-10-04
1977-10-05,1977,10,5,NA,0,2.0415,8.0,1977-10-05
1977-10-06,1977,10,6,NA,0,2.083375,8.375,1977-10-06
1977-10-07,1977,10,7,NA,0,0.708375,3.125,1977-10-07
1977-10-08,1977,10,8,NA,0,1.500125,5.875,1977-10-08
1977-10-09,1977,10,9,NA,0,0.45825,2.25,1977-10-09
1977-10-10,1977,10,10,NA,0,1.0,4.0,1977-10-10
1977-10-11,1977,10,11,NA,0,2.375125,12.25,1977-10-11
1977-10-12,1977,10,12,NA,0,3.79175,28.125,1977-10-12
1977-10-13,1977,10,13,NA,0,2.75,14.5,1977-10-13
1977-10-14,1977,10,14,NA,0,2.29175,13.375,1977-10-14
1977-10-15,1977,10,15,NA,0,3.083375,18.875,1977-10-15
1977-10-16,1977,10,16,NA,0,1.875,7.5,1977-10-16
1977-10-17,1977,10,17,NA,0,2.6665,12.125,1977-10-17
1977-10-18,1977,10,18,NA,0,3.45825,21.75,1977-10-18
1977-10-19,1977,10,19,NA,0,3.49975,28.125,1977-10-19
1977-10-20,1977,10,20,NA,0,1.708125,6.875,1977-10-20
1977-10-21,1977,10,21,NA,0,1.291625,5.25,1977-10-21
1977-10-22,1977,10,22,NA,0,3.54175,22.375,1977-10-22
1977-10-23,1977,10,23,NA,0,1.4585,6.0,1977-10-23
1977-10-24,1977,10,24,NA,0,1.5415,5.75,1977-10-24
1977-10-25,1977,10,25,NA,0,1.041625,4.0,1977-10-25
1977-10-26,1977,10,26,NA,0,1.333375,5.75,1977-10-26
1977-10-27,1977,10,27,NA,0,5.125,61.75,1977-10-27
1977-10-28,1977,10,28,NA,0,4.2915,47.125,1977-10-28
1977-10-29,1977,10,29,NA,0,2.083375,9.125,1977-10-29
1977-10-30,1977,10,30,NA,0,2.0,8.875,1977-10-30
1977-10-31,1977,10,31,NA,0,1.54175,5.625,1977-10-31
1977-11-01,1977,11,1,NA,0,1.1665,4.625,1977-11-01
1977-11-02,1977,11,2,NA,0,1.4165,5.5,1977-11-02
1977-11-03,1977,11,3,NA,0,0.874875,3.625,1977-11-03
1977-11-04,1977,11,4,NA,0,1.70825,7.875,1977-11-04
1977-11-05,1977,11,5,NA,0,2.04175,9.75,1977-11-05
1977-11-06,1977,11,6,NA,0,1.7915,6.75,1977-11-06
1977-11-07,1977,11,7,NA,0,1.416625,5.25,1977-11-07
1977-11-08,1977,11,8,NA,0,0.8335,3.375,1977-11-08
1977-11-09,1977,11,9,NA,0,0.750125,3.125,1977-11-09
1977-11-10,1977,11,10,NA,0,1.874875,8.75,1977-11-10
1977-11-11,1977,11,11,NA,0,1.624875,6.0,1977-11-11
1977-11-12,1977,11,12,NA,0,3.291625,18.375,1977-11-12
1977-11-13,1977,11,13,NA,0,3.874875,26.5,1977-11-13
1977-11-14,1977,11,14,NA,0,4.70825,41.75,1977-11-14
1977-11-15,1977,11,15,NA,0,3.625,25.375,1977-11-15
1977-11-16,1977,11,16,NA,0,2.91675,14.5,1977-11-16
1977-11-17,1977,11,17,NA,0,1.75,8.0,1977-11-17
1977-11-18,1977,11,18,NA,0,1.70825,6.5,1977-11-18
1977-11-19,1977,11,19,NA,0,1.749875,6.5,1977-11-19
1977-11-20,1977,11,20,NA,0,1.04175,4.125,1977-11-20
1977-11-21,1977,11,21,NA,0,1.125125,5.0,1977-11-21
1977-11-22,1977,11,22,NA,0,0.7915,3.375,1977-11-22
1977-11-23,1977,11,23,NA,0,0.54175,2.5,1977-11-23
1977-11-24,1977,11,24,NA,0,0.45825,2.25,1977-11-24
1977-11-25,1977,11,25,NA,0,2.166625,14.75,1977-11-25
1977-11-26,1977,11,26,NA,0,3.1248750000000003,18.875,1977-11-26
1977-11-27,1977,11,27,NA,0,2.25,12.25,1977-11-27
1977-11-28,1977,11,28,NA,0,1.375125,5.25,1977-11-28
1977-11-29,1977,11,29,NA,0,1.624875,6.125,1977-11-29
1977-11-30,1977,11,30,NA,0,2.4998750000000003,11.625,1977-11-30
1977-12-01,1977,12,1,NA,0,1.33325,6.5,1977-12-01
1977-12-02,1977,12,2,NA,0,5.5,69.375,1977-12-02
1977-12-03,1977,12,3,NA,0,2.2498750000000003,9.125,1977-12-03
1977-12-04,1977,12,4,NA,0,2.375,13.75,1977-12-04
1977-12-05,1977,12,5,NA,0,3.000125,18.5,1977-12-05
1977-12-06,1977,12,6,NA,0,1.125,4.75,1977-12-06
1977-12-07,1977,12,7,NA,0,0.708375,2.875,1977-12-07
1977-12-08,1977,12,8,NA,0,0.37475,2.0,1977-12-08
1977-12-09,1977,12,9,NA,0,0.70825,3.0,1977-12-09
1977-12-10,1977,12,10,NA,0,0.83325,3.5,1977-12-10
1977-12-11,1977,12,11,NA,0,4.45825,37.875,1977-12-11
1977-12-12,1977,12,12,UNK,1,3.16675,21.0,1977-12-12
1977-12-13,1977,12,13,ESD,1,3.083375,16.375,1977-12-13
1977-12-14,1977,12,14,ESD,1,1.875,7.5,1977-12-14
1977-12-15,1977,12,15,NA,0,1.291875,4.875,1977-12-15
1977-12-16,1977,12,16,NA,0,1.833375,8.75,1977-12-16
1977-12-17,1977,12,17,NA,0,2.041875,12.375,1977-12-17
1977-12-18,1977,12,18,NA,0,0.5415,2.625,1977-12-18
1977-12-19,1977,12,19,NA,0,0.625,2.875,1977-12-19
1977-12-20,1977,12,20,NA,0,0.833375,3.5,1977-12-20
1977-12-21,1977,12,21,NA,0,1.416625,5.875,1977-12-21
1977-12-22,1977,12,22,NA,0,1.375125,6.375,1977-12-22
1977-12-23,1977,12,23,NA,0,1.083375,4.125,1977-12-23
1977-12-24,1977,12,24,NA,0,1.375,5.125,1977-12-24
1977-12-25,1977,12,25,NA,0,1.2915,5.0,1977-12-25
1977-12-26,1977,12,26,NA,0,2.458375,10.625,1977-12-26
1977-12-27,1977,12,27,UNK,1,1.541625,5.875,1977-12-27
1977-12-28,1977,12,28,NA,0,1.916625,9.875,1977-12-28
1977-12-29,1977,12,29,NA,0,1.833125,7.875,1977-12-29
1977-12-30,1977,12,30,NA,0,1.45825,5.375,1977-12-30
1977-12-31,1977,12,31,NA,0,1.625,6.25,1977-12-31
1978-01-01,1978,1,1,NA,0,1.7085,6.875,1978-01-01
1978-01-02,1978,1,2,NA,0,1.666625,7.875,1978-01-02
1978-01-03,1978,1,3,NA,0,2.000125,12.875,1978-01-03
1978-01-04,1978,1,4,SEU,1,6.125,88.625,1978-01-04
1978-01-05,1978,1,5,NA,0,3.79175,31.0,1978-01-05
1978-01-06,1978,1,6,ESD,1,4.08325,33.625,1978-01-06
1978-01-07,1978,1,7,NA,0,2.375125,12.75,1978-01-07
1978-01-08,1978,1,8,NA,0,3.20825,18.875,1978-01-08
1978-01-09,1978,1,9,NA,0,3.500125,23.0,1978-01-09
1978-01-10,1978,1,10,ESD,1,3.375,21.25,1978-01-10
1978-01-11,1978,1,11,NA,0,1.833375,7.125,1978-01-11
1978-01-12,1978,1,12,NA,0,1.083375,4.25,1978-01-12
1978-01-13,1978,1,13,NA,0,2.00025,8.0,1978-01-13
1978-01-14,1978,1,14,ESD,1,0.791625,3.375,1978-01-14
1978-01-15,1978,1,15,ESD,1,0.41675,1.75,1978-01-15
1978-01-16,1978,1,16,NA,0,2.45825,14.5,1978-01-16
1978-01-17,1978,1,17,NA,0,1.875,9.375,1978-01-17
1978-01-18,1978,1,18,NA,0,2.083375,11.875,1978-01-18
1978-01-19,1978,1,19,NA,0,1.75,6.375,1978-01-19
1978-01-20,1978,1,20,NA,0,0.750125,3.0,1978-01-20
1978-01-21,1978,1,21,NA,0,0.20825,1.0,1978-01-21
1978-01-22,1978,1,22,NA,0,0.58325,2.625,1978-01-22
1978-01-23,1978,1,23,NA,0,0.374875,1.75,1978-01-23
1978-01-24,1978,1,24,NA,0,1.375,5.875,1978-01-24
1978-01-25,1978,1,25,NA,0,2.2498750000000003,11.875,1978-01-25
1978-01-26,1978,1,26,NA,0,2.41675,12.375,1978-01-26
1978-01-27,1978,1,27,NA,0,1.208375,4.625,1978-01-27
1978-01-28,1978,1,28,NA,0,1.75,8.625,1978-01-28
1978-01-29,1978,1,29,NA,0,4.33325,36.25,1978-01-29
1978-01-30,1978,1,30,NA,0,4.0,36.375,1978-01-30
1978-01-31,1978,1,31,NA,0,3.7085,22.75,1978-01-31
1978-02-01,1978,2,1,NA,0,2.95825,15.25,1978-02-01
1978-02-02,1978,2,2,NA,0,2.666625,13.5,1978-02-02
1978-02-03,1978,2,3,NA,0,2.8748750000000003,13.875,1978-02-03
1978-02-04,1978,2,4,ESD,1,2.3335,10.625,1978-02-04
1978-02-05,1978,2,5,NA,0,3.125125,16.875,1978-02-05
1978-02-06,1978,2,6,NA,0,2.791875,13.625,1978-02-06
1978-02-07,1978,2,7,NA,0,1.7915,6.75,1978-02-07
1978-02-08,1978,2,8,NA,0,2.41675,10.375,1978-02-08
1978-02-09,1978,2,9,NA,0,2.916625,15.625,1978-02-09
1978-02-10,1978,2,10,ESD,1,1.999875,7.375,1978-02-10
1978-02-11,1978,2,11,NA,0,1.333125,5.25,1978-02-11
1978-02-12,1978,2,12,NA,0,2.083375,10.375,1978-02-12
1978-02-13,1978,2,13,NA,0,1.958375,8.25,1978-02-13
1978-02-14,1978,2,14,NA,0,2.2498750000000003,11.25,1978-02-14
1978-02-15,1978,2,15,NA,0,3.95825,48.5,1978-02-15
1978-02-16,1978,2,16,NA,0,2.458375,11.375,1978-02-16
1978-02-17,1978,2,17,NA,0,1.958375,9.75,1978-02-17
1978-02-18,1978,2,18,NA,0,2.4585,10.375,1978-02-18
1978-02-19,1978,2,19,NA,0,2.458375,11.625,1978-02-19
1978-02-20,1978,2,20,NA,0,2.66675,12.375,1978-02-20
1978-02-21,1978,2,21,NA,0,2.4998750000000003,12.375,1978-02-21
1978-02-22,1978,2,22,NA,0,3.458375,22.125,1978-02-22
1978-02-23,1978,2,23,NA,0,1.583375,6.125,1978-02-23
1978-02-24,1978,2,24,NA,0,1.25,4.75,1978-02-24
1978-02-25,1978,2,25,NA,0,2.000125,11.75,1978-02-25
1978-02-26,1978,2,26,NA,0,4.458375,36.75,1978-02-26
1978-02-27,1978,2,27,ESD,1,4.6665,42.375,1978-02-27
1978-02-28,1978,2,28,NA,0,4.749875,46.5,1978-02-28
1978-03-01,1978,3,1,NA,0,4.208375,33.0,1978-03-01
1978-03-02,1978,3,2,ESD,1,3.87475,27.0,1978-03-02
1978-03-03,1978,3,3,NA,0,3.000125,15.125,1978-03-03
1978-03-04,1978,3,4,ESD,1,0.583375,2.625,1978-03-04
1978-03-05,1978,3,5,NA,0,1.499875,6.0,1978-03-05
1978-03-06,1978,3,6,NA,0,1.45825,7.0,1978-03-06
1978-03-07,1978,3,7,NA,0,2.1248750000000003,8.875,1978-03-07
1978-03-08,1978,3,8,NA,0,2.7498750000000003,19.75,1978-03-08
1978-03-09,1978,3,9,NA,0,2.83325,13.5,1978-03-09
1978-03-10,1978,3,10,NA,0,2.1665,12.25,1978-03-10
1978-03-11,1978,3,11,NA,0,1.66675,6.625,1978-03-11
1978-03-12,1978,3,12,NA,0,0.7085,3.0,1978-03-12
1978-03-13,1978,3,13,NA,0,2.666625,12.0,1978-03-13
1978-03-14,1978,3,14,NA,0,2.375125,10.125,1978-03-14
1978-03-15,1978,3,15,NA,0,3.041625,16.875,1978-03-15
1978-03-16,1978,3,16,NA,0,3.666625,23.875,1978-03-16
1978-03-17,1978,3,17,ESD,1,3.791625,25.375,1978-03-17
1978-03-18,1978,3,18,ESD,1,3.6665,23.5,1978-03-18
1978-03-19,1978,3,19,ESD,1,2.8748750000000003,14.625,1978-03-19
1978-03-20,1978,3,20,ESD,1,2.166625,8.875,1978-03-20
1978-03-21,1978,3,21,NA,0,1.75,7.25,1978-03-21
1978-03-22,1978,3,22,ESD,1,2.58325,13.125,1978-03-22
1978-03-23,1978,3,23,NA,0,2.583375,14.625,1978-03-23
1978-03-24,1978,3,24,NA,0,1.374875,6.0,1978-03-24
1978-03-25,1978,3,25,NA,0,0.70825,3.0,1978-03-25
1978-03-26,1978,3,26,NA,0,4.666875,48.75,1978-03-26
1978-03-27,1978,3,27,NA,0,5.666625,70.5,1978-03-27
1978-03-28,1978,3,28,ESD,1,3.083375,17.125,1978-03-28
1978-03-29,1978,3,29,ESD,1,2.83325,13.75,1978-03-29
1978-03-30,1978,3,30,NA,0,2.958375,15.75,1978-03-30
1978-03-31,1978,3,31,SEU,1,1.833375,8.375,1978-03-31
1978-04-01,1978,4,1,UNK,1,2.375,11.875,1978-04-01
1978-04-02,1978,4,2,NA,0,2.750125,15.25,1978-04-02
1978-04-03,1978,4,3,ESD,1,4.33325,40.75,1978-04-03
1978-04-04,1978,4,4,NA,0,4.70825,55.0,1978-04-04
1978-04-05,1978,4,5,NA,0,3.041625,20.875,1978-04-05
1978-04-06,1978,4,6,NA,0,2.2085,9.25,1978-04-06
1978-04-07,1978,4,7,NA,0,1.291625,5.0,1978-04-07
1978-04-08,1978,4,8,NA,0,1.375125,5.125,1978-04-08
1978-04-09,1978,4,9,NA,0,1.58325,6.125,1978-04-09
1978-04-10,1978,4,10,NA,0,3.29175,35.5,1978-04-10
1978-04-11,1978,4,11,NA,0,5.125,64.125,1978-04-11
1978-04-12,1978,4,12,UNK,1,3.625125,29.0,1978-04-12
1978-04-13,1978,4,13,NA,0,3.416625,23.5,1978-04-13
1978-04-14,1978,4,14,NA,0,4.999875,50.875,1978-04-14
1978-04-15,1978,4,15,ESD,1,3.25,18.75,1978-04-15
1978-04-16,1978,4,16,NA,0,1.874875,7.5,1978-04-16
1978-04-17,1978,4,17,NA,0,1.666625,6.625,1978-04-17
1978-04-18,1978,4,18,NA,0,3.083375,18.625,1978-04-18
1978-04-19,1978,4,19,UNK,1,4.333375,38.25,1978-04-19
1978-04-20,1978,4,20,UNK,1,3.375,23.0,1978-04-20
1978-04-21,1978,4,21,NA,0,2.20825,8.75,1978-04-21
1978-04-22,1978,4,22,NA,0,2.04175,8.5,1978-04-22
1978-04-23,1978,4,23,ESD,1,3.5,21.5,1978-04-23
1978-04-24,1978,4,24,NA,0,4.875,47.875,1978-04-24
1978-04-25,1978,4,25,NA,0,3.083375,16.875,1978-04-25
1978-04-26,1978,4,26,NA,0,3.208375,17.75,1978-04-26
1978-04-27,1978,4,27,NA,0,3.0415,15.875,1978-04-27
1978-04-28,1978,4,28,NA,0,2.58325,12.0,1978-04-28
1978-04-29,1978,4,29,NA,0,1.6665,6.375,1978-04-29
1978-04-30,1978,4,30,NA,0,4.500125,58.0,1978-04-30
1978-05-01,1978,5,1,ESD,1,5.625,88.375,1978-05-01
1978-05-02,1978,5,2,SEU,1,6.0,94.5,1978-05-02
1978-05-03,1978,5,3,SEU,1,5.958375,83.125,1978-05-03
1978-05-04,1978,5,4,ESD,1,5.75,96.125,1978-05-04
1978-05-05,1978,5,5,ESD,1,1.666625,7.375,1978-05-05
1978-05-06,1978,5,6,ESD,1,1.333375,5.375,1978-05-06
1978-05-07,1978,5,7,NA,0,1.875125,7.375,1978-05-07
1978-05-08,1978,5,8,NA,0,2.75,15.75,1978-05-08
1978-05-09,1978,5,9,NA,0,5.75,84.75,1978-05-09
1978-05-10,1978,5,10,ESD,1,1.66675,9.875,1978-05-10
1978-05-11,1978,5,11,ESD,1,3.916625,30.375,1978-05-11
1978-05-12,1978,5,12,NA,0,3.333375,18.375,1978-05-12
1978-05-13,1978,5,13,NA,0,2.04175,10.625,1978-05-13
1978-05-14,1978,5,14,ESD,1,2.20825,9.375,1978-05-14
1978-05-15,1978,5,15,NA,0,1.4165,5.375,1978-05-15
1978-05-16,1978,5,16,NA,0,1.750125,6.75,1978-05-16
1978-05-17,1978,5,17,NA,0,1.958125,7.875,1978-05-17
1978-05-18,1978,5,18,NA,0,1.2915,4.875,1978-05-18
1978-05-19,1978,5,19,NA,0,1.083375,4.375,1978-05-19
1978-05-20,1978,5,20,NA,0,1.74975,8.125,1978-05-20
1978-05-21,1978,5,21,NA,0,3.166625,25.5,1978-05-21
1978-05-22,1978,5,22,UNK,1,3.5835,24.0,1978-05-22
1978-05-23,1978,5,23,NA,0,3.4998750000000003,23.5,1978-05-23
1978-05-24,1978,5,24,ESD,1,3.79175,25.75,1978-05-24
1978-05-25,1978,5,25,NA,0,2.2915,10.375,1978-05-25
1978-05-26,1978,5,26,ESD,1,1.75025,6.875,1978-05-26
1978-05-27,1978,5,27,NA,0,1.25,4.875,1978-05-27
1978-05-28,1978,5,28,NA,0,1.750125,6.625,1978-05-28
1978-05-29,1978,5,29,NA,0,1.58325,7.875,1978-05-29
1978-05-30,1978,5,30,NA,0,3.04175,18.125,1978-05-30
1978-05-31,1978,5,31,NA,0,2.20825,11.625,1978-05-31
1978-06-01,1978,6,1,NA,0,1.9585,9.0,1978-06-01
1978-06-02,1978,6,2,NA,0,5.20825,82.25,1978-06-02
1978-06-03,1978,6,3,NA,0,3.833375,30.75,1978-06-03
1978-06-04,1978,6,4,NA,0,3.375,26.0,1978-06-04
1978-06-05,1978,6,5,ESD,1,4.083125,38.0,1978-06-05
1978-06-06,1978,6,6,NA,0,1.958375,8.25,1978-06-06
1978-06-07,1978,6,7,ESD,1,2.541625,11.125,1978-06-07
1978-06-08,1978,6,8,NA,0,1.999875,9.625,1978-06-08
1978-06-09,1978,6,9,NA,0,1.0,4.0,1978-06-09
1978-06-10,1978,6,10,ESD,1,3.250125,23.875,1978-06-10
1978-06-11,1978,6,11,NA,0,2.708375,17.0,1978-06-11
1978-06-12,1978,6,12,ESD,1,2.04175,9.625,1978-06-12
1978-06-13,1978,6,13,NA,0,1.708375,6.875,1978-06-13
1978-06-14,1978,6,14,NA,0,1.04175,4.125,1978-06-14
1978-06-15,1978,6,15,NA,0,1.708375,6.25,1978-06-15
1978-06-16,1978,6,16,NA,0,1.66675,6.25,1978-06-16
1978-06-17,1978,6,17,ESD,1,2.33325,9.375,1978-06-17
1978-06-18,1978,6,18,NA,0,2.583375,11.375,1978-06-18
1978-06-19,1978,6,19,NA,0,3.125125,16.875,1978-06-19
1978-06-20,1978,6,20,NA,0,2.458375,10.625,1978-06-20
1978-06-21,1978,6,21,ESD,1,4.20825,33.375,1978-06-21
1978-06-22,1978,6,22,ESD,1,2.9998750000000003,15.0,1978-06-22
1978-06-23,1978,6,23,NA,0,3.25,18.0,1978-06-23
1978-06-24,1978,6,24,ESD,1,3.291875,19.25,1978-06-24
1978-06-25,1978,6,25,ESD,1,3.625125,24.0,1978-06-25
1978-06-26,1978,6,26,NA,0,4.875,45.625,1978-06-26
1978-06-27,1978,6,27,NA,0,2.95825,15.25,1978-06-27
1978-06-28,1978,6,28,NA,0,2.6665,12.0,1978-06-28
1978-06-29,1978,6,29,NA,0,3.041875,32.375,1978-06-29
1978-06-30,1978,6,30,NA,0,3.875,30.625,1978-06-30
1978-07-01,1978,7,1,NA,0,1.416625,5.5,1978-07-01
1978-07-02,1978,7,2,NA,0,1.458375,5.375,1978-07-02
1978-07-03,1978,7,3,NA,0,2.0,11.125,1978-07-03
1978-07-04,1978,7,4,NA,0,5.375125,80.5,1978-07-04
1978-07-05,1978,7,5,ESD,1,4.7085,53.125,1978-07-05
1978-07-06,1978,7,6,NA,0,2.66675,12.625,1978-07-06
1978-07-07,1978,7,7,NA,0,2.875,14.375,1978-07-07
1978-07-08,1978,7,8,ESD,1,2.833375,14.5,1978-07-08
1978-07-09,1978,7,9,NA,0,1.95825,8.5,1978-07-09
1978-07-10,1978,7,10,NA,0,2.33325,9.625,1978-07-10
1978-07-11,1978,7,11,NA,0,1.41675,5.625,1978-07-11
1978-07-12,1978,7,12,SEU,1,1.124875,4.5,1978-07-12
1978-07-13,1978,7,13,NA,0,3.208375,19.5,1978-07-13
1978-07-14,1978,7,14,NA,0,4.916625,48.375,1978-07-14
1978-07-15,1978,7,15,NA,0,1.4165,6.25,1978-07-15
1978-07-16,1978,7,16,NA,0,1.333375,6.25,1978-07-16
1978-07-17,1978,7,17,NA,0,1.458375,5.5,1978-07-17
1978-07-18,1978,7,18,SEU,1,2.83325,18.25,1978-07-18
1978-07-19,1978,7,19,ESD,1,2.291625,10.625,1978-07-19
1978-07-20,1978,7,20,NA,0,1.374875,5.125,1978-07-20
1978-07-21,1978,7,21,NA,0,1.5835,5.75,1978-07-21
1978-07-22,1978,7,22,NA,0,2.041625,8.5,1978-07-22
1978-07-23,1978,7,23,NA,0,1.958375,7.875,1978-07-23
1978-07-24,1978,7,24,NA,0,1.45825,5.75,1978-07-24
1978-07-25,1978,7,25,NA,0,1.958375,8.25,1978-07-25
1978-07-26,1978,7,26,NA,0,1.4585,5.375,1978-07-26
1978-07-27,1978,7,27,NA,0,1.083375,4.25,1978-07-27
1978-07-28,1978,7,28,NA,0,1.5,6.125,1978-07-28
1978-07-29,1978,7,29,NA,0,0.95825,3.75,1978-07-29
1978-07-30,1978,7,30,NA,0,0.791625,3.375,1978-07-30
1978-07-31,1978,7,31,NA,0,0.33325,1.75,1978-07-31
1978-08-01,1978,8,1,NA,0,1.0,4.0,1978-08-01
1978-08-02,1978,8,2,SEU,1,0.875,3.5,1978-08-02
1978-08-03,1978,8,3,NA,0,3.04175,16.375,1978-08-03
1978-08-04,1978,8,4,NA,0,3.83325,30.125,1978-08-04
1978-08-05,1978,8,5,NA,0,3.58325,22.5,1978-08-05
1978-08-06,1978,8,6,NA,0,3.000125,16.5,1978-08-06
1978-08-07,1978,8,7,ESD,1,1.791625,7.25,1978-08-07
1978-08-08,1978,8,8,NA,0,1.54175,6.0,1978-08-08
1978-08-09,1978,8,9,UNK,1,1.249875,4.75,1978-08-09
1978-08-10,1978,8,10,NA,0,1.62475,6.125,1978-08-10
1978-08-11,1978,8,11,NA,0,2.29175,11.0,1978-08-11
1978-08-12,1978,8,12,ESD,1,3.333375,21.25,1978-08-12
1978-08-13,1978,8,13,NA,0,2.7498750000000003,12.75,1978-08-13
1978-08-14,1978,8,14,NA,0,1.5,5.625,1978-08-14
1978-08-15,1978,8,15,NA,0,0.8335,3.375,1978-08-15
1978-08-16,1978,8,16,NA,0,1.083125,4.25,1978-08-16
1978-08-17,1978,8,17,NA,0,2.041625,9.25,1978-08-17
1978-08-18,1978,8,18,NA,0,3.208125,23.625,1978-08-18
1978-08-19,1978,8,19,NA,0,2.250125,10.875,1978-08-19
1978-08-20,1978,8,20,ESD,1,0.7085,3.125,1978-08-20
1978-08-21,1978,8,21,NA,0,1.29175,6.125,1978-08-21
1978-08-22,1978,8,22,NA,0,1.3335,5.5,1978-08-22
1978-08-23,1978,8,23,NA,0,1.000125,4.0,1978-08-23
1978-08-24,1978,8,24,UNK,1,1.083375,4.25,1978-08-24
1978-08-25,1978,8,25,SEU,1,2.083375,8.75,1978-08-25
1978-08-26,1978,8,26,NA,0,0.875125,3.625,1978-08-26
1978-08-27,1978,8,27,NA,0,4.08325,28.625,1978-08-27
1978-08-28,1978,8,28,NA,0,6.45825,123.625,1978-08-28
1978-08-29,1978,8,29,ESD,1,4.458375,39.875,1978-08-29
1978-08-30,1978,8,30,ESD,1,4.124875,30.75,1978-08-30
1978-08-31,1978,8,31,ESD,1,4.625,44.75,1978-08-31
1978-09-01,1978,9,1,NA,0,3.416625,20.75,1978-09-01
1978-09-02,1978,9,2,NA,0,3.29175,19.5,1978-09-02
1978-09-03,1978,9,3,ESD,1,2.54175,11.0,1978-09-03
1978-09-04,1978,9,4,NA,0,2.083375,7.875,1978-09-04
1978-09-05,1978,9,5,ESD,1,1.666625,7.0,1978-09-05
1978-09-06,1978,9,6,NA,0,2.499875,14.25,1978-09-06
